action,reason,order_number,source_file,source_row,client_name,normalized_client_name,client_action,existing_client_id,property_address,city,state,year,status,property_type,fee,ordered_date,inspection_date,completed_date,appraiser_source_name,appraiser_action,appraiser_user_id,reviewer_source_name,reviewer_action,reviewer_user_id,target_operations_scope,import_source,import_batch,existing_order_id,existing_order_number,existing_client_name,confidence,evidence_notes
skip_existing,exact_existing_order_number,2026249,falcon_2026_orders_enriched_review.csv,182,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,3503 N Holland Sylvania Road,Toledo,OH,2026,completed,Special Purpose,1100,2026-06-04,,06/18/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,94df676e-bf47-4092-8821-923696403ce3,2026249,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 496 via exact_order_number
skip_existing,exact_existing_order_number,2026251,falcon_2026_orders_enriched_review.csv,183,Genoa Banking Company,Genoa Banking Company,reuse,101,1653 Coining Drive,Toledo,OH,2026,completed,Industrial,1000,2026-06-05,,06/22/2026,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,d6046ce2-c4ac-4c33-ae01-a5593c1c1490,2026251,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 500 via exact_order_number
skip_existing,exact_existing_order_number,2026252,falcon_2026_orders_enriched_review.csv,184,Milestone Bank,Milestone Bank,reuse,120,5730 Woodward Avenue,Detroit,MI,2026,completed,Retail,1800,2026-06-08,,06/22/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,66eab287-c03a-44e7-9622-8cf5ffe98938,2026252,Milestone Bank,High - Order Book validated,validated/enriched from Order Book row 502 via exact_order_number
skip_existing,exact_existing_order_number,2026256,falcon_2026_orders_enriched_review.csv,185,Union Bank,Union Bank,reuse,6,1926 Co Rd 66,Gibsonburg,OH,2026,completed,Retail,1250,2026-06-10,,06/24/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,0572c39a-2f2a-413b-a04a-f569f86bd963,2026256,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 510 via exact_order_number
skip_existing,exact_existing_order_number,2026258,falcon_2026_orders_enriched_review.csv,186,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,524 Quail Creek Drive,Clyde,OH,2026,completed,Multifamily,1500,2026-06-12,,06/25/2026,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,dae321a4-75a3-4a47-889f-c8b8c973f49e,2026258,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 514 via exact_order_number
skip_existing,exact_existing_order_number,2026268,falcon_2026_orders_enriched_review.csv,187,Fair Rental Values,Fair Rental Values,reuse,8,709-711 John Street,Utica,NY,2026,completed,Multifamily,2400,,,06/19/2026,,blank,,,blank,,internal_operations,Historical Import,2025_2026,0507e967-638f-46ab-a613-ff07c11dd13f,2026268,Fair Rental Values,High - original extraction,Original report extraction retained; no stronger workbook match found
skip_existing,exact_existing_order_number,242987,falcon_2026_orders_enriched_review.csv,188,WesBanco Bank,WesBanco Bank,reuse,104,5046 State Hwy 53 North,Upper Sandusky,OH,2026,completed,Land,1200,2026-02-10,2026-02-13,2026-02-24,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Deven Dittrich,mapping_needed,,internal_operations,Historical Import,2025_2026,6345fc04-42f8-4073-8a34-195c376c5bc5,242987,WesBanco Bank,High - Order Book validated,validated/enriched from Order Book row 142 via unique_address_match
skip_existing,exact_existing_order_number,25-000453-01,falcon_2026_orders_enriched_review.csv,189,Citizens National Bank,Citizens National Bank,reuse,116,2162 W Alexis Road,Toledo,OH,2026,completed,Special Purpose,1100,2025-12-29,2026-01-08,2026-01-13,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Andrew Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,67b224e8-e56f-4d04-8a73-48d79287d7b8,25-000453-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 30 via unique_address_match
skip_existing,exact_existing_order_number,25-000461-01,falcon_2026_orders_enriched_review.csv,190,Citizens National Bank,Citizens National Bank,reuse,116,7972 SR 66,Oakwood,OH,2026,completed,Land,1100,2026-01-07,,2026-01-22,TC,mapping_needed,,Andrew Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,bd0d358d-7222-4c09-9a7e-66a077219735,25-000461-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 54 via unique_address_match
skip_existing,exact_existing_order_number,26-000020-01,falcon_2026_orders_enriched_review.csv,191,Citizens National Bank,Citizens National Bank,reuse,116,5211 Douglas Road,Toledo,OH,2026,completed,Multifamily,1100,2026-03-04,,2026-03-16,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,6c6751c2-8077-4e7c-893e-92cf739a64e4,26-000020-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 192 via unique_address_match
skip_existing,exact_existing_order_number,26-000050-01,falcon_2026_orders_enriched_review.csv,192,Citizens National Bank,Citizens National Bank,reuse,116,495 County Road 220,Van Buren,OH,2026,completed,Industrial,1600,2026-02-11,2026-02-16,2026-02-25,CD,mapping_needed,,Andrew Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,f118cc56-59d3-4358-8b7e-07383250014c,26-000050-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 144 via unique_address_match
skip_existing,exact_existing_order_number,26-000051-01,falcon_2026_orders_enriched_review.csv,193,Citizens National Bank,Citizens National Bank,reuse,116,14417 US-68,Findlay,OH,2026,completed,Office,1300,2026-02-11,,2026-02-24,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Andrew Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,419ceda7-edae-4a7f-8d37-311e6e8af035,26-000051-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 146 via unique_address_match
skip_existing,exact_existing_order_number,26-000113-01,falcon_2026_orders_enriched_review.csv,194,Citizens National Bank,Citizens National Bank,reuse,116,725 West Logan Street,Celina,OH,2026,completed,Retail,1300,2026-04-06,2026-04-13,2026-04-20,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,Taylor Giesige,mapping_needed,,internal_operations,Historical Import,2025_2026,1a5c1ccc-67f8-4b2c-8a6e-5965f0b5ab38,26-000113-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 282 via unique_address_match
skip_existing,exact_existing_order_number,26-000130-01,falcon_2026_orders_enriched_review.csv,195,Citizens National Bank,Citizens National Bank,reuse,116,213 N Broadway Street,Spencerville,OH,2026,completed,Special Purpose,1300,2026-03-31,2026-04-03,2026-04-08,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Taylor Giesige,mapping_needed,,internal_operations,Historical Import,2025_2026,c9ff17a2-28f6-4afb-8a61-d29123e2080c,26-000130-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 270 via unique_address_match
skip_existing,exact_existing_order_number,26-000135-01,falcon_2026_orders_enriched_review.csv,196,Citizens National Bank,Citizens National Bank,reuse,116,Poling Road,Lima,OH,2026,completed,Land,1200,2026-04-09,2026-04-14,2026-04-23,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Taylor Giesige,mapping_needed,,internal_operations,Historical Import,2025_2026,3ef82b5e-dd8b-4013-bd15-e9b851ec0ebd,26-000135-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 292 via unique_address_match
skip_existing,exact_existing_order_number,26-000180-02,falcon_2026_orders_enriched_review.csv,197,Citizens National Bank,Citizens National Bank,reuse,116,408 Clinton Street,Defiance,OH,2026,completed,Retail,1300,2026-04-29,2026-05-01,2026-05-13,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Andrew Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,babd6186-e158-4dc7-a197-6f8051747ea5,26-000180-02,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 358 via unique_address_match
skip_existing,exact_existing_order_number,26-000243-01,falcon_2026_orders_enriched_review.csv,198,Citizens National Bank,Citizens National Bank,reuse,116,1322 Woodlawn Avenue,Napoleon,OH,2026,completed,Office,1250,2026-06-04,,"Jun 26th, 2026 11PM EDT",KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Andy Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,1b83d4ff-c270-4024-98a2-7aaa17a949ac,26-000243-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 488 via unique_address_match
skip_existing,exact_existing_order_number,26-000243-02,falcon_2026_orders_enriched_review.csv,199,Citizens National Bank,Citizens National Bank,reuse,116,1206 S Main Street,Bryan,OH,2026,completed,Office,1250,2026-06-04,,"Jun 26th, 2026 11PM EDT",KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Andy Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,3bfacaab-9924-47b1-939d-eed86e216734,26-000243-02,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 486 via unique_address_match
skip_existing,exact_existing_order_number,26-000246-01,falcon_2026_orders_enriched_review.csv,200,Citizens National Bank,Citizens National Bank,reuse,116,100 E Wapakoneta Street,Waynesfield,OH,2026,completed,Retail,1600,2026-06-04,,"Jul 1st, 2026 6PM EDT",TC,mapping_needed,,Taylor Giesige,mapping_needed,,internal_operations,Historical Import,2025_2026,3b109409-059a-47bd-a02e-5a1069efe301,26-000246-01,Citizens National Bank,High - Order Book validated,validated/enriched from Order Book row 490 via unique_address_match
skip_existing,exact_existing_order_number,26-000261-01,falcon_2026_orders_enriched_review.csv,201,Citizens National Bank,Citizens National Bank,reuse,116,148 W Tully Street,Convoy,OH,2026,completed,Retail,1400,2026-06-12,,"Jul 9th, 2026 6PM EDT",CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Taylor Giesige,mapping_needed,,internal_operations,Historical Import,2025_2026,2b1900e2-d039-494b-9c48-61c3c1790598,26-000261-01,Citizens National Bank,High - promoted from rejected,validated/enriched from Order Book row 520 via unique_address_match
skip_existing,exact_existing_order_number,26-000266-01,falcon_2026_orders_enriched_review.csv,202,Citizens National Bank,Citizens National Bank,reuse,116,5224 Renwyck Drive,Toledo,OH,2026,completed,Special Purpose,1100,2026-06-17,,"Jul 14th, 2026 6PM EDT",KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Taylor Giesige,mapping_needed,,internal_operations,Historical Import,2025_2026,67e7df9b-c012-4705-9a6d-eadaaae777e9,26-000266-01,Citizens National Bank,High - promoted from rejected,validated/enriched from Order Book row 532 via unique_address_match
skip_existing,exact_existing_order_number,26-000281-01,falcon_2026_orders_enriched_review.csv,203,Citizens National Bank,Citizens National Bank,reuse,116,212-214 S Main Street,Findlay,OH,2026,completed,Mixed Use,1500,2026-06-24,,"Jul 10th, 2026 11PM EDT",TC,mapping_needed,,Andy Bils,mapping_needed,,internal_operations,Historical Import,2025_2026,ae28f4c1-2354-421c-b575-f69b1aedebf4,26-000281-01,Citizens National Bank,High - promoted from rejected,validated/enriched from Order Book row 556 via unique_address_match
skip_existing,exact_existing_order_number,26-000350-01,falcon_2026_orders_enriched_review.csv,204,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,8622 SR 66,Defiance,OH,2026,completed,Industrial,1100,2026-05-14,2026-05-20,2026-05-28,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Kelly Culler,mapping_needed,,internal_operations,Historical Import,2025_2026,c16bf4a9-e767-4266-901f-bdc7834ebfb1,26-000350-01,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 396 via unique_address_match
skip_existing,exact_existing_order_number,26-000566-01,falcon_2026_orders_enriched_review.csv,205,WesBanco Bank,WesBanco Bank,reuse,104,220 W Main Street,Bellevue,OH,2026,completed,Retail,1500,2026-04-07,2026-04-09,2026-04-21,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Deven Dittrich,mapping_needed,,internal_operations,Historical Import,2025_2026,9a1e5157-19a6-489e-b00d-690c94b3a350,26-000566-01,WesBanco Bank,High - Order Book validated,validated/enriched from Order Book row 288 via unique_address_match
skip_existing,exact_existing_order_number,26-000567-01,falcon_2026_orders_enriched_review.csv,206,WesBanco Bank,WesBanco Bank,reuse,104,228 W Main Street,Bellevue,OH,2026,completed,Retail,1500,2026-04-07,2026-04-09,2026-04-21,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Deven Dittrich,mapping_needed,,internal_operations,Historical Import,2025_2026,a121b02b-13cc-41e4-9dda-1cfbdb4f3777,26-000567-01,WesBanco Bank,High - Order Book validated,validated/enriched from Order Book row 290 via unique_address_match
skip_existing,exact_existing_order_number,26-000766-01,falcon_2026_orders_enriched_review.csv,207,WesBanco Bank,WesBanco Bank,reuse,104,1303 N Main Street,Bowling Green,OH,2026,completed,Retail,1300,2026-05-07,2026-05-12,2026-05-21,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,Robert Kamb,mapping_needed,,internal_operations,Historical Import,2025_2026,5c3bdf79-639d-49ea-8f57-7ba1cd7c8d46,26-000766-01,WesBanco Bank,High - Order Book validated,validated/enriched from Order Book row 380 via unique_address_match
skip_existing,exact_existing_order_number,26-000969-01,falcon_2026_orders_enriched_review.csv,208,WesBanco Bank,WesBanco Bank,reuse,104,19303 Lorain Road,Cleveland,OH,2026,completed,Mixed Use,1900,2026-06-10,,"Jun 30th, 2026 1PM EDT",KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,Deven Dittrich,mapping_needed,,internal_operations,Historical Import,2025_2026,60c0cb93-3903-495d-81f7-0169d4f26aba,26-000969-01,WesBanco Bank,High - promoted from rejected,validated/enriched from Order Book row 508 via unique_address_match
skip_existing,exact_existing_order_number,MERC-56193374,falcon_2026_orders_enriched_review.csv,209,First Federal Savings Bank,First Federal Savings Bank,reuse,136,9789 Clark Drive,Rossford,OH,2026,completed,Special Purpose,2300,2026-02-02,,2026-03-03,Pamela Casper Phone 419-367-1340,reuse,66f13669-85c0-4842-89e2-bd792db17b2a,,blank,,internal_operations,Historical Import,2025_2026,947c33bd-53ca-4be2-a83d-fb396c2d2abb,MERC-56193374,First Federal Savings Bank,High - Order Book validated,validated/enriched from Order Book row 112 via unique_address_match
skip_existing,exact_existing_order_number,MERC-57425598,falcon_2026_orders_enriched_review.csv,210,TLC Community Credit Union,TLC Community Credit Union,reuse,73,5353 W US 223,Adrian,MI,2026,completed,Office,2300,2026-04-15,2026-04-27,2026-04-29,Pamela Casper Phone 419-367-1340,reuse,66f13669-85c0-4842-89e2-bd792db17b2a,,blank,,internal_operations,Historical Import,2025_2026,e0842800-52e5-483b-9e3d-2100abfb8b6b,MERC-57425598,TLC Community Credit Union,High - Order Book validated,validated/enriched from Order Book row 314 via unique_address_match
skip_existing,exact_existing_order_number,OH32020260011,falcon_2026_orders_enriched_review.csv,211,Farm Service Agency,Farm Service Agency,reuse,34,County Road B,Delta,OH,2026,completed,Land,1300,02/19/2026,,03/13/2026,Pamela Casper,reuse,66f13669-85c0-4842-89e2-bd792db17b2a,,blank,,internal_operations,Historical Import,2025_2026,87526917-abb7-43a8-8ee5-6838b6241ba0,OH32020260011,Farm Service Agency,High - original extraction,Original report extraction retained; no stronger workbook match found
skip_existing,exact_existing_order_number,OH32020260013,falcon_2026_orders_enriched_review.csv,212,FSA & The Union Bank,FSA & The Union Bank,reuse,6,County Road 1 & S3,Liberty Center,OH,2026,completed,Land,1300,2026-03-02,,2026-03-13,Pamela Casper,reuse,66f13669-85c0-4842-89e2-bd792db17b2a,,blank,,internal_operations,Historical Import,2025_2026,68d738fb-a950-438c-8b53-7d09b640045e,OH32020260013,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 186 via unique_address_match; client name contains multiple parties - review before merge
skip_existing,exact_existing_order_number,OH33920260027,falcon_2026_orders_enriched_review.csv,213,FSA & F&M Bank,FSA & F&M Bank,reuse,134,144.18 Acres in Woodville,OH,OH,2026,completed,Land,1300,2026-03-24,,2026-04-15,Pamela Casper,reuse,66f13669-85c0-4842-89e2-bd792db17b2a,,blank,,internal_operations,Historical Import,2025_2026,76bbe75a-dbd3-4d75-a11f-ea134f911e95,OH33920260027,FSA & F&M Bank,High - Order Book validated,validated/enriched from Order Book row 252 via unique_address_match; client name contains multiple parties - review before merge
skip_existing,exact_existing_order_number,OH35420260013,falcon_2026_orders_enriched_review.csv,214,FSA & First National Bank,FSA & First National Bank,reuse,24,75 Acres Hancock Road,Bluffton,OH,2026,completed,Land,1300,2026-03-19,2026-04-09,2026-04-09,Pamela Casper,reuse,66f13669-85c0-4842-89e2-bd792db17b2a,,blank,,internal_operations,Historical Import,2025_2026,695a0d23-77e4-4d1b-bd2e-22a7a625fe9f,OH35420260013,FSA & First National Bank,High - Order Book validated,validated/enriched from Order Book row 236 via unique_address_match; client name contains multiple parties - review before merge
